neg	الناس اللي ردودهم مم ، أها ، ماشي ، طيب، براحتك هدول بدهم حرق 😼
neg	Sa - هنااي ، اكثر شخص فاقدتها وفاقده شوفتها هالفتره ، وجهج وغمازاتج 💔 بحببك أوي
neg	لما ام ال تكون هي اللي بالصورة و بفرحتها هاي كلها، بنتف بوجهها هي كمان 😒
pos	جماهير #الهلال_الوحدة في صلاة العشاء قبل بدء المباراة مشهد يصف من هم أبناء الجزيرة العربية 😍 عرفتوا ليش يكرهون أصو…
pos	#وش_يقول_الليل يسعد ام الصبح محلاه 😍
neg	#مسلسل_ودك_يتكرر_برمضان باب الحارة 💔
neg	والعاصمة غبار 😒
pos	لا انا الحمدلله بنت محترمه ما اطلع اذا ضايق خلقي اطلع دايما 🌝
neg	هايلي و كيندال كانو موجودين 😱
neg	ذوق آخر الليل 💔
pos	أجمل صباح يا غادة صباح الورد والياسمين 🍀
pos	منوو ذا بندر بن خالد هه ماعرفتك 😂
pos	مني هانم صباح الفل والهنا 🍀
neg	ياكلونهم النمور الليله 😂
pos	بسقطره والقلب في صقره 😂
neg	،، تمم اللهم اسعدني بالفوز 🥀 ⠀┄༻💗༺┄ . #ميلاد_جديد . ﴿ يأت بها الله ۚإن الله لطيف خبير ﴾ -
neg	📊 فالفيردي إذا لم يخسر اليوم ضد هويسكا سيصل مع برشلونة إلى مباراة دون خسارة، من أصل مباراة قاد فيها الفريق 💥
pos	هذا عشان قلبك ابيض ما يليق فيك الا هاللون 😘
pos	اليوم تخريج ❤ الحمد الله 🙏❤💃
neg	صاه اختبار لازم تركزي 🌚 شكله محد مذاكر غير اول واحد بالقائمة 😂😂💙
neg	فعلا احنا كبار نزعل اذا احد صورنا في لحظات الم وضعف في هذا الموقف احتاج من يدعمني ويخفف عني مو يقعد يصورني 😐
neg	يالله صباح خير 🔪
neg	كانوا بيغنوا ياللي عا الترعة حود عا المالح يا عفيفي 😢
neg	صباح الخير علي الطيبين ✋
neg	الا القصمان 😭😭😂
pos	لا إله إلا الله العظيم الحليم لا إله إلا الله رب العرش العظيم لا إله إلا الله رب السماوات ورب الأرض ورب العرش الكريم 🌷
pos	اهم شي صارت اللعبة سهله جدا 😂
pos	اللهم صل على محمد وعلى آل محمد كما صليت على إبراهيم وعلى آل إبراهيم في العالمين إنك حميد مجيد اللهم بارك على محم…
neg	إذا كانت الأغنية طابعها بدوي راح يبدع وليد أما إذا كانت #عاطفية ماراح يبدع وليد وأغنية "سكر العيون " خير المثال لعد…
pos	تخيلوو الهلال الموسم القادم ميسي ، كريستيانو ،هازارد ،ج ألبا 👍
pos	بالصبر تفتح أبواب السعادة وبالشكر تدوم النعم . وبذكر الله تطمئن القلوب.. جعلنا الله وإياكم من ا…
pos	اللهم جمل لي مستقبلي ،وجمل لي اقداري ، وجمل لي حياتي ، وجمل لي نصيبي ، وجمل لي دنيتي وآخرتي 💓
pos	ملاحظة : ما أغرد به هنا لا يعكس حالتي النفسية او الواقعية هي مجرد تغريدات لأغاني المفضلة او ما اقرأه او لما يجول ب…
pos	العثيم ممتاز 👍 مع بطاقة إكتساب
pos	اذا تكلمت انجليزي بينك و بين نفسك تحس انك مولود في جامعة هارفارد بس ترفع صوتك تكتشف انك من كيرلا ☻
pos	انا عايزة بيبى زى ده فى حيااتى ❤❤و كل حاجه هتبقى كويسه ❤
neg	مارح شوفك لتعدي الأربع وعشرين ساعة 😭
neg	أتفق ✋ يسعد صباح كل نساء الأرض.. وسحقا لجميع رجال الأرض اللذين لا يحبون الخير لنا.. يسعد صباحك وكل أوقاتك ياصديقة القلب ❤️🌷🌹
neg	سويت اللي عليا وسترمت الين ما اليوتيوب قلي خلاص يبويا اتمنيت نوصل ثمانين 😞
neg	هو ظل حاره ولا باب 😬 البلاد العربيه صارت تعيش بالعراء 😜
pos	رب لا تذرني فردا وأنت خير الوارثين ❤️ اللهم أرزق كل مشتاق بالذرية الصالحة يارب 🙏
neg	دوكتور مين 🤔
pos	♪ تلقاني قريبك لا جفاك اقرب قريب تلقاني العطا كان الليالي ما عطت ❥
neg	قالها مفيش بنت محترمة 😏 قالتلو لما حد يجي يتقدم ل اختكك ابقآا انصحه 😸🌚 #زعيم_تويتر_فولورز_اهلاوي
neg	اليوم اليوفي ضد سبال والعصر بعد 💔
pos	هذا ما يهجد الجبهذ 😅
pos	أحبك وإن رفضتي حبي ألف عام أحبك واكررها عام خلف عام ألا تعلمين أنني عنيد جدا واتقن فن البقاء بين القلب والعقل وخلف الأجفان 🌹
neg	~~☆ #هناا_الوحي ✋ تحذير للجماهير⚠الصفرااء سلامتك خير من الدنيا ومافيها🚩 ⛔⚠✋ جميع الطرق المؤدية للملعب مغلقة وغردزه…
neg	مالك ؟! 😨
pos	فهد إذا جلس يلعب بلعبة وترك الثانية، لازم قبل يتركها يقول لها: Don’t worry! I'll be back soon هذا الاعتذار اللطيف للجمادات، يسور قلبي 💛
neg	! كبرنا فلم نجد مثاليات الاولين ..! فلا الجار قبل الدار .. ولا الصديق وقت الضيق ..ولا الاقربون اولى بالمعروف..…
pos	سيم لعن الله ابو ** 😂
pos	هناك كثر من ألت…
pos	اللهم❤ استرعوراتي وآمن روعاتي اللهم ❤ احفظني من بين يدي ومن خلفي وعن يميني وعن شمالي ومن فوقي وأعوذ بعظمتك أن أغتال من تحتي
neg	فهميدي به منم مشاوره بده :(
pos	💌 لو ينام الليل ، يحلم بك معاي ..!!❤️
neg	حسيتك اداعك فيا قاعد 😒
pos	إيه الجمال ده 😍 سبحان من أبدعك و وهبك هذا الصوت يا شيخ ممدوح .. عامر ليس إسمك فقط بل هو وصف لصوتك العامر بالفخامة .…
neg	💥 كبري كوبر قبل قليل 🎉💙🇸🇩✌🏾 #اعتصام_القياده_العامه
pos	رجعت💕 يلا نشتغل مع بعض ✊🏼💕 لا توقفون عن م؟ بنوصل لأكبر رقم تحسبا للحذف 💗
pos	في هذه الليلة المباركة أتم الإبن خالد حفظ كتاب الله ف لله الحمد والشكر والثناء ولأساتذته منا الدعاء، اللهم اجعله شا…
neg	ماما بتقولي انا مبسوطة ان الصيف جه عشان ترجعي للبس الفاتح 🌚
neg	صباح القرف علي الصبح 😑
neg	-ك صنعاء أحلامنا طاهرة,لكنها محتلة من قبل واقع مرير 💔
neg	انا بخمن مش اكتر 😭
pos	توقعك طلع اي كلام 😜
neg	الله يعين بس 😔
neg	Circus النسخة الكورية !! اوكيه عبالي ماراح يقربون من الاغاني اليابانية بس طبعا راضية عشانها تحمس مرة بموت 😭
neg	✋ إذا أردت أن تسرق ضحكات ولحظات سعيدة من الزمن، فاجلس مع طفل صغير، أو شيخ كبير .. فالأول لا يعرف شيئا عن الدنيا .…
pos	تدرون ليه خسر الاهلي الهلال مرشين الحكم وتلاقيهم معطين االاداره كااش عشان يفوزون علينا وهذا اللي حصل واضح وضوح ا…
pos	وحيدين يا الله ولم نعتاد الشكوي إلا إليك.. اجبر بخاطرنا يارب انت ارحم بينا من عبادك ❤
pos	نايس حظ ماشاء الله 😂
neg	لخسارة وزنك بشكل طبيعي ما الك غير مجموعة كلين 📍 دون تكميم دون حرمان 🔗 📍 🔗 🔗 العيادة التخ…
neg	يا ساتر يالتسليك والنفاق 😭
neg	. لآ شيء يبقى إلى لأبد .. عبآرة نؤمن بها جدا و مع هذا ، تؤلمنآ النهآيات كثيرآ.. 😴 #ملاك.…
pos	ماشاء الله لا قوة الا بالله 💙 #جوفينكو_هلالي⌚🙏 #الهلال
pos	حتى الألفة التي بينك وبين من تحب : إجعلها في ودائع الله فإن الله إذا أستودع شيئا حفظه 💛
neg	واعلم ان امك تحبك كثيرآ فعلا حاجه ماما مش راضيه عليها مستحيل تقسملي 💔
neg	الله يعيننا 💔
neg	يلبى انت كلك صحات 😔
neg	#الذوق_العام ، وهل العقوبة ستطبق على من يسيء ل المواطن والمواطن من الإعلاميين ومشاهير الفلس ❓ لاننا ت…
pos	صباح النور. 🌹
neg	نايمة من ل ومن ونص ل !! هذا لايحدث كل يوم 😔
pos	شلونكم يابنات 🙊
pos	و نعم بالله ♥
pos	بعد المايك معاكم 😂😂اقول قم صل لا ابلغ عليك 😎
pos	يوم جميل واضح فجريته .. صباح الخير واحبكم 💕
neg	دام الرشيدي معاي انا بخير :(
pos	الحريه لكل شرفاء الثورة ✌
neg	سيضع الله الكثير من النجوم تضيئ في صدرك بعد انطفاء تلك النجمة الهزيله، إبتسم 😴 مسآء الخير
pos	بابا ممكن يسمي الدورة اي شي ما عدى الدورة، امس لمن شافني تعبانة يقلي جاكي الزائر الثقيل؟ بابا 😂
pos	تعجبني ياسامي بردك الملجم على السفهاء المستلجه 👍 ارفع لك عقالي يالقرشي 😇
pos	اللهم صل على سيدنا محمد وال سيدنا محمد كما صليت على إبراهيم وعلى آل إبراهيم وبارك على سيدنا محمد وال سيد…
pos	برودة الجو وصوت المطر الخفيف تفتح النفس يارب لك الحمد 💙
neg	أثبتت الآبحاث وأثبت العلماء ..!!:؟ . . ﺃﻥ استخدام التويتر دون زيارة صفحتي قد يؤدي بك الى فقدآن السعآده…
neg	صلح غلطك ابو قاسم أحسنلك 🤔
pos	اللهم شيئا لطيفا ، مفاجئ غير مخطط له ، يأتي من دون توقع ، شيء جميل مفتقد ، يكسر الروتين المهلك ، و يبعد الغ…
neg	من متى عندنا مسؤلين يتعاقبون هني 🤔
pos	وافي مع الوافي بكل المطاليب على النقاء والطيب حبلك تمده أنت #الكفو اللي يعرف المواجيب والمحزم ال…
neg	ليش ماشي مطر ف دبي 😕
neg	الاطفال المشردين واللي يعانوا يمديهم ؟! لو في الكافي ما كان شفنا اطفال…
pos	قلنا بيكون احسن من اللي قبله للأسف طلع أكبر خروف 🐑 وسلامتكم #تدل_دربها_زين 💃 🍎
pos	منبطحين واذلاء من يومهم 😂
pos	يا ليت قاسية الفؤاد ترفقت بمتيم لمح الجمال فذابا ما ضرها لو أنها إبتسمت له فلرب مبتسم ينا…
pos	قال معالي الشيخ د. صالح الفوزان - حفظه الله -: الذي يرضى عن الله تطيب حياته ويعيش مطمئنا ، والذي يسيء الظن بالله…
neg	رحمه الله وأسكنه فسيح جناته 💔
pos	يقولون ان الدنيا حلوه هنا :D — watching Karmouz War - حرب كرموز
pos	لا لا لا نحاكمه برانا..
neg	الله ياخذه 😦
pos	شوفو نضرات العابد والمعيوف على جوفينكو 😅
neg	زييعي .. اموت عالطماشه ! 😏
neg	هيني نزلته بس لسة ما جربت 🌚
neg	*هل تبحث عن انتصاب اقوى 🥒 *هل تعاني من سرعة في القذف 🏃♂️ 💥 آمن 💥 لمرضى السكر والضغط 👍 💪🏻 مجموعه ا…
pos	صلاة الچمعة ❤
neg	لها الرحمة والمغفرة 💔
neg	افركلك بلساني ☹ ؟
neg	اذكروها هالخلفه الله يعقل ع راعيها لقيتها اليوم ✋ +966543772251
neg	ان لم تصبح واقعا جميلا لأحدهم..فلا تكن له ذكري سيئه..! 😏
neg	يارب إمسح على قلبي مسحا يزيل وجع الفراق ،اللهم إجبر قلبي وخاطري ، ثبت صبري و قوي إيماني و هون حزني ، يارب صبرن…
neg	الاسم اميرة ملكة عاشقة مرهفة الاحساس والشعور والألم والحزن .. لم يبقى شيء سؤال تويتر طلب اسم مستعار ام قصة حياتك 🤔
neg	والي مفلس 😔
neg	احبه ياخيي 💔
neg	ااه ياقلبي 💔 حسبي الله ونعم الوكيل على البريد الامريكي اللي منعه 😭 طلبت الشامبو ورفضوا يدخلونه 👞👞
pos	#المشاعر_هالليله_تقول للأمانة الشعور المتبادل مريح جدا، سواء كان بالإهتمام أو بالإهمال أو بالحب أو حتى بالكره :) ..
neg	دخيلك لا تشوه ذكريات المحبة خلك مثل م كنت في عيني كبير 💔
neg	مسجد الفتاح العليم بمهبط طائرات 😏 هو امتى الحج 😊 مش فاضل غير مكان رجم الشيطان 😈
neg	المرأة التي تستيقظ قبل الفجر ثم تصلي وتعجن وتخبز وتحضر الفطور لزوجها ثم ترافقه إلى الباب وتدعو له بالرزق ! في أي كوكب نجدها !؟ 🤔
pos	اللهم امين يارب العالمين 🙌
neg	دم الشهيد م يروح هدر 😣 #لم_تسقط_بعد #اعتصام_القياده_العامه
pos	منوم مره واحد 🤣
neg	⚽ [ هويسكا × برشلونة ] 📌 الدوري الإسباني / الجولة 📆 السبت إبريل 🕙 :15 بتوقيت مكة المكرمة 🏟 ملعب ألكوراز 📺 ب…
pos	#رسالة_الصباحية 🌤️ أدعوا سرا لمن تحبون فإن الحب دعاء لا تدرون ما يمر به أحبابكم من ضيق أو هم فلعل بدعاء في ظهر ا…
pos	أخيرا؛ كان بالإمكان أن أزيد عدد المقاطع حتى تغطي زوايا أكثر من هذه القضية، لكني آثرت أن أسلط الضوء فقط على الجوانب…
neg	شوفوا تراها واصله معاي .. يااللي بس تتحلطمون .. نبي مغردين ايجابيين اللي بس يدش يتحلطم يروح يجابل روحه بالمنظره ويق…
pos	أصبحنا و أصبح الملك لله صباح الخير 🌸
neg	انا تعلمت تعلمت أن اللي يسكت عن حقه ينداس تعلمت أن الدنيا ماتسوي فلس أحمر تعلمت لا حياة مع اليأس ول…
pos	🏆 موجز رياضي السبت /04/13 ⚽ مباراة اليوم في ختام الجولة ال27 من دوري الأمير محمد بن سلمان للمحترفين : النصر ×…
neg	لو سمحتو ازا ممكن ما فيها غلبة يعني سنسنال فضة فلسطين 💔
pos	الله يوفقه وين ماراح بس حيرجعلي 😍
pos	جوهره ثمينه زي كذا ماينفع تتسكع لحالها 😔
neg	افعال البعض تجبرنا علي الرحيل بدون وداع حتي وان كانوا في يوم يعنون لنا الدنيا وما فيها 💔
pos	نوم العوافي 🌹
neg	انا اكتشفت ده الفترات اللي فاتت كلها 💔
pos	رسالة جيمين بسيطة بس عميقة و تلامس القلب و كلامه عن الاعضاء شي ثاني 💘
neg	نجيبها بالكورة يمكن تفهموا 😩
pos	“لا أحد يعرف اللحظات الصغيرة التي ماتت فيها روحك، ولا أحد يعرف متى عادت، أو كيف عادت، ولا أحد يعرف لماذا تبتسم وأنت…
pos	صح بدنك ربي يسعدك 🌹
neg	Btw انتي محتاجه تحطي معناها ساره ليفهموها شتيمه وعنصريه 😂😂 هو كلامك صح طبعا الاهلي يمثلنا فقط فرحته…
neg	يارب والله بحاجتها الشاشه تطلع فيه خطوط وألوان مع بعض 💔
pos	↴ 🌸 اللھم مساء في تفاصيلھہ خير وبشرىٰ 🖤
neg	هالأيام بتفوت ع الحلاق وبيكون حاطط صور كريستيانو رونالدو و ديفيد بيكهام ولما بيحلقلك بتطلع بتشبه الأدعشري 😑
pos	صدارة يوم 😂
neg	ابيها تتكلم عندي كل شوي وما تسكتت 😭
neg	شكلي بسوي كذا اخلي الحلقات تتراكم بس حتى لو انا بقره اتابعهم وراه بعض دون توقف 😭
pos	الله لو تجي كثر ما يجيب الليل طاريك 💖
neg	رجعوني لها 💔 #امطار_الشرقيه
neg	ذكرياات لا تنسى 💔
neg	يابري حالي 💔
pos	لا أنس إلا بالرضى بمنائحك، ولا رضى تدنسه الهموم. #رضاك 💚
neg	ولكنك لا تفارقين بالى ، فكيف حالك ياكل حالى.. 💔
neg	ماوريش احد كل ايامي خميس 😫
pos	حن على قلب تعب يكتبلك :)
neg	مالقيت الا هالدعوه مااحب المطبخ 😤
neg	تتذكر في أي موسم كانت هذه المباراة بين #النصر_الاتحاد ؟ 🤔 .. ومين كان بطل الدوري؟ جاوبنا في المنشن + ريتوبت للتغري…
neg	أكمشيني🙊فتشيني 👐 نبشيني👋 كلبشيني🙈بس لا تطنشيني 😂 يا تؤبشيني او تئبشني😍 😌😷
neg	مين يترجم كلام الحرمة؟ 🤔
pos	فرات واضح انه بينكبنا واجد 🙂 #Hercai
neg	أي بيان خالي من ( حل جهاز الأمن ) واعتقال (قوش ) وتحويل مباني الجهاز لمحل شيشة كبير .. مرفوض مرفوض 😏
neg	فيديو لعدد مبيعات الهواتف الذكية من إلى 😲
pos	'لا ٱلہ إلا اللہ ' محمد رسول اللہ 🌨 ﷺ🌸 آللهم صل وسلم علۓ سيدنآ محمد ﷺ🌸.. سبحانك الل…
pos	اللهم امين 💐
neg	فيه ردود بتجيلك كفيله ان هى تقفلك من اقرب شخص ليك فى حياتك 😪
pos	كاكويي، وأنترفيو جميل 💗
neg	تضامنا مع السلحفة الله يرحمها 😪
neg	💔 .🥀 ياللي رميت الذيب لاتقهر الذيب إجهز عليه وريحه من عذابه اما يعيش فعاليات المراقيب والا يودعنا وداع الذ…
neg	أنغام آه يأنغام 😩
neg	بعيد عني 😢 انا بشمال الرياض
pos	﴿" وإذكر ربك اذا نسييت❤️" ﴾ - أستغفرالله🌿 : - الحمدلله🌼 : - سبحان الله 🍂 : - لااله الا الله 🌾 : - الله اكبر 🌸…
neg	هيوقفوك هيحاولوا ييأسوك و يحبطوك 😥
pos	✿: 💕 أغار على من أحب"🙁 " غيرتي تصل للبكاء" 😭 " ﻻ أحب الإنتظار" 🕔 "أفقد أعصابي بسرعه" 😡 "وأكره فكرة إنشغال من أحب…
neg	مافي أصعب من انه تنزل حلقه من مسلسلك المفضل بس ماتقدرين تشوفينها 🙁 .
pos	“☁̼ ོོ ⠀ اللهم املأ قلوبنا حبا وأفعالنا لطفا وإحسانا وألسنتنا لينا وصدقا ♡ ٰོ🍃🍃 ، ، . . #تصميمي . .…
neg	بنام دوختني ببجي 💔
neg	مو هذا اللي مقعدني للحين و الحمد لله على كل حال لا زوجة و لا عيال ف نادر نلقى السنع مال حريم أول 😔…
pos	كلنا واحد ، اهم شي سلامة عيالنا 👌
pos	اللي لسه مزودش متابعين 💪 لايك ❤ وريتويت 🔃 ادخل اكتب فالهاش وزود متابعينك #جويلي_تويتر_وحفلة_دعم_بفولورز
neg	الامهات عليهم تصرفات احيانا غريبه
neg	مجموعة كلين اخسر كيلو في يوم مع الاخصائيه سها السعدي دون تكميم او حرمان 📌 📌…
neg	💔 ( مكتبة جابر الاحمد المركزيه - الشويخ)
pos	ربي انهم كانو يفرحون بسماع صوت المطر فامطر على قبورهم من سحاب رحمتك ومغفرتك وافتح لهم بابا تهب منه نسائم الجنة لا…
neg	مش حلو التنين 😏
neg	لا ان شاء الله لا 😑
neg	إلى عاوز اسال حد معين DM 💁 هشيلها اول م ابقى مش زهقانه 🙇
pos	يوم أقبلت طرنا لها..أنا وشوقي والنسيم 💙
pos	لديكم باقة ورد اكتبو على بطاقتها ماشئتم لمن تريدون اما انا سكتفي بالقراءه فقط ا…
neg	"أهلا بكم في عاصمة التوائم في العالم" لافتة ترحب بزوار ولاية أويو بنيجيريا حيث يعتقد السكان أن حساء أوراق البامية…
pos	خضعت دلال يا كيشه 😂
neg	فوز الإتحاد لن يجعل الهلال بطلا يبقى التعاون والاتفاق أمام الهلال وأقسم بالله انهم أقوى فنيا وتن…
neg	ملامحها تغذية بصريه 😩
neg	نسكت يعني؟! 😏
neg	اه والله 😧
neg	أم چاسب تگول مايريدله وحده تهلهل من ينزل الدروب 🌚 #المگاريد
neg	ما ادري شراح يگولون جماعة الذيولة اذا سمعوا بهذا الخبر 🤔 يعني هم السعودية والامارات صاروا ذيول ايران لو بس گملة الع…
pos	هو أسود عدييل لكن الغريق بتعلق بي قشة 🌚
neg	قصدي الأغنية ماشية مع صوتها ياريتها غنت مقاطع أكثر :(
neg	هاي تواجد شباب البلد في اى فرح نوبي بالقاهرة بينجح الحفل فنيا باى ✋
neg	ك طفل سارع الى امه باكيا فلطتشته قلم ليكف عن البكاء هكذا حياتي 😢
pos	هارد لك 💚
neg	الاماكن الضيقه والزحمه 😩
pos	جايب البنت بتعاته شقته ومقلعها وينكها جامد: متحرره تحرر شفشفه قحبة عير 😗 إبريل :18:25 صباحا
pos	👤 قال:ليش ماتكتب عن اجتماع النواب الخونة في سيئون ..؟!‼ قلت: ياسيد الناس ماكتبتش عن اجتماع مجلس الامن الدولي ضد الي…
pos	ببلك وقتها 😋
neg	سنه وسايبهالكم خالص ✋️
pos	خلي روحك حلوة احنا مش مستفيدين حاجه من خلقتك 😂
pos	المجلس العسكري في السودان أعلن تأجيل اجتماعه مع القوي السياسية.. ملاحظة كل القوي السياسية التي ستشارك في الاجتماع…
neg	. . اللهم لا تقطع صوت أمي من بيتنا يارب ❤ كل عام وأمي وجميع امهات بخير ويرحم من مات منهم الأم فرصه واحدة في العمر…
pos	😂 ما حد در عنك إلا في الظلام تغمز .. هذا حسين يا كلب الإعلام تركلكم النباح ليل نهار .
pos	الاعبين مايجملون 😎
neg	الغيرة بعد الفراق تعادل الاشتياق لميت 💔
pos	قدها يرجاله والله قدها ربنا معاكوا يارب فرحنا النهارده ♥ #قدها__يا__اهلي
pos	وداعا يا تويتر الى حين 🎃
neg	#عمرو_دياب_في_جده الحين صوت الاغاني بمكبرات وبكل مكان والمساجد ماتبغون المكبرات فيها ياربي لا تغضب علينا 💔
neg	بمووتت من لين دحين صاحيه واستمر بسس!!😭 😭 😭
pos	شاهد 🎥 عواصف رملية قوية تتسبب بعشرات الحوادث في تكساس دائما معكم في رصد الحدث، ونقل الحالة الجوية أولا بأول👈…
pos	صباحك خير خيي 🌹
neg	خاطري في عمرة ع رمضان لكن خلا اليدين يا معطبها 😔
pos	وش هو المسلسل 😂
neg	معلق عسكري سوداني على #العربية نطق اسم عبدالفتاح #السيسي، خطأ، مرتين، وهو يقصد الفريق أول عبد الفتاح #البرهان رئيس…
neg	اللي بيحب لو كان حب من البدايه مكنش سابك وقت وجعك وقت ما انت محتاجوا الوقت اللي المفروض يكون جنبك في ومكنش هسيبك لو…
neg	كل حاجه #بتموت بالوقت حتي أحنا 😞
neg	"أعترف أن لساني يجيد الصمت جيدا 🤐 ، لكن عقلي لايكف عن الكلام"..🧠 #فكر_خواطر #احمد_شگري
pos	• • ❥ ͢ ˓ ⠀ ⠀ ..!أن گان الأمس قد أزعجگ 💔فما ذنب اليوم ليراگ عابسا ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀ ⠀⠀ ⠀ ⠀ ⠀ ⠀ #ᵀ1ᵀ #ρяιиz_кσєℓи ✿•༻ 🌼 ༺✿
neg	صباح الخير .. هو انتي اللي كنتي حطة صورة فاتن حمامة ✋
pos	شدوا الأحزمة الهشتاق القادم نصره لا أهل قطر ✌ يستاهلون الترند
neg	مبروك للهلال راحت على نومة وماشفتها 💔 كنت متوقعها خسارة بس واضح ان الستر لحقنا في ذالمباراة كثيير
pos	#ايفونك_من_دهانات_اوسكار اوسكار شادو دهان اوسكار بلاتين دهان اوسكار جذاب . . 🌷🌷🌈 🌷🌷🌈 🌷🌷🌈 🌷🌷🌈 🌷🌷🌈 🌷🌷🌈 🌷🌈 🌈
pos	يوم ابوك وامك يقولون لك اقعدي بالبيت مافيه طلعه ، تعصبين شهر😎 ويوم حبيبك يقول مافيه طلعه ، تقولين كيوت يغار 😲 من انتم 😂
pos	#مملكة_عيون_الكون التميز لآ يقف عند أول خطوة إبدآع بل يتعدآه في إستمرآر آلعطاء☄☄ 🌟🌟 مغردين نقشو أسماءهم في القرو…
pos	صباح الخير 💛 اللهم ‌إنك‌ تعلم‌ مافي‌ نفسي‌ و مايشغل قلبي‌ أستودعتك‌ ربي‌ دعائي‌ و وكلتك‌ أمري.
pos	اصبحنا وأصبح الملك لله. 💙
neg	يالله صباح خير 💔
neg	والله ضحكتني 😂 بس بنفس الوقت مبروك عليك الآثام 💔
pos	صوت القران طمأنينة 💛
neg	مسوتلي جرح ف قلبي 😒
neg	اووف روحي رجعت لجسمي بعد هالبيرفورمنس
pos	🔝 أفضل لاعب في كأس أمم أفريقيا .. رمانة ميزان الفراعنة حسني عبد ربه 😎 #TotalAFCON2019
pos	🌷💕 صباح الخير💕🌷. . {ألم تر كيف ضرب الله مثلا كلمة طيبة كش…
neg	لأ 😒 أخض الناس ليه معاكم! الله! كفاية أنتم ربنا يغفرلكم😂💔
neg	اكسجين، ماي، اكل لقيت اسمك بينهم ؟ لا يعني الحياة ماتوقف عليك توكل على الله دقيقة ؟ انت جارج ؟ لا خلاص انقلع 🌚
pos	يارب اكتبه من نصيبي 🙌
pos	هناك قلوب لن تحبك مهما أكرمتها ❤ و قلوب لن تكرهك مهما أوجعتها 💔
neg	#عشت كثيرا حتى أقتنعت أن الاستمرار في العتب تعب والتجاهل أفضل كثيرا من نقاش لا يثمر عن شيء 🥀 🔘🔘🥀🥀🔘🔘
neg	تبطهي للهلال يا تكرونيه الله يكسر قرنكي يا أبده 🌚
pos	اللهم كما ادعوك لنفسي ادعوك لمن اعزهم واحبهم فيك ان ترزقهم الفرح والاطمئنان وفي كل طرفه عين مخرجا وامنا واستقرار…
pos	خذيني طيب 🙂
neg	اف كيف أحس باختلاط مشاعر لمن أقرا محادثات قديمه :(
neg	بقالي فتره حيآاتي بايظه 😭 _ يا بختك عندك حيآاه يآادي النيله عليآا وعلي ايآامي السوده 😂😂🐸
pos	الله يبلغك رمضان وانتي بأحسن حال يارب 🌹
pos	لا انا عايز اروح 😂
neg	أي انتقاد للمقال فهو على عيني ورأسي، وأتقبله بصدر رحب. بس ليش منزعج من كوني ماسونية محجبة؟ 😂😂…
pos	#عشان_تحبك_الناس_لازم بيوم من الأيام بتفهم ان الأشياء اللي راحت ماوجدت إحتواء 💛
pos	ليش فين الغلط ؟ 😂
neg	تجنن حجددهخخههاا 😭
pos	نلتقيكم في #بيبان_الشرقية ، في مركز معارض الظهران في باب ريادة الأعمال 💛
pos	جت ف عيني دي 😌
pos	اللي يشجع الاهلي يشجعه ف انكساراته قبل انتصاراته احنا بنشجع الاهلي عشان الاهلي ولكيان الاهلي✌🏻👏🏻 ❤ #قدها__يا__اهلي
neg	خبرني اذا بدنا شيء 💔
pos	#ربي أرزقني بما لا أعرف كيف أطلبه منك فأنت أعلم بما تحتاجه نفسي ❤
pos	باشع ممنون ☺️
neg	سويت شيء وندمت عليه كيف اصلحو 😞 تسرعت بوقت زعل للاسف .
neg	بحياتي ماشفت شخص مختل كثرها 😭
pos	افرحي وارسمي على وجه القمر ابتسامه ❤
pos	كلمة مبدع قليله بحقه . رجل متمكن 👌
pos	☆ صباح الأمل بأن القادم أجمل ☆ يسعد صباحكم .. ♡
neg	اقسم بالله ذي المباراة قشعريرة لا توصف 😢
neg	حرفيا ديونسيوس تناسب الجنون الموجود في رن 😭😭 بمووت وربي هذا جويي 😭
pos	#اسطول_زعماء_توتير #اسطول_لفندر_للدعم الشيخ الشعراوي قال جملة عظيمة جدا🌿 لا تحزن عندما يهجرگ أو يتغير عليگ البعض…
pos	ياشيني وانا احاول اكون قويه 😂
neg	لو غاب كل الناس ماهمني شي الا انت لامن غبت يذبح غيابك مكانك بقلبي ترى ماهو شوي من يوم شفتك قال يامرحبا بك صباح_الشوق 💔
neg	اشوه بغيت اعطيج بلووك 🌚
neg	ينفذ الإرشاد الأكاديمي بثانوية الخوارزمي بالجرين مبادرة بعنوان ( كيف تختار تخصصك الجامعي ) بحضور عم…
neg	امين امين يارب 😭
neg	آه يا حظ جدلي 💔
pos	مانصحك تعززين لي تراني اي شي اشجعه انكبه🌚🙂👌يعني اعتمد الليله 🤣
neg	يرضيك كدا ي أنا 💔
neg	رحل منهو يسليني وصار اليوم في قبره رحل ععني وفارقني حزين صرت في حسره ذكرته يوم يحاكيني والبسمات من ثقره 💔 .. 🍃🎀 #أختي
pos	شكرا لك 🌷
neg	لو قمنا باستبدال مقولة "للجدران آذان" بمقولة "للملائكة أقلام" .. لخرجنا جيلا يشعر بمراقبة الله ولا ينشغل بمراقبة الناس. ✋
pos	يا ريت السؤال يكون من جوا المنهج 😍
pos	بحب اجرب كلو 💓 بس ممكن اقول ،3،6 رومنسين فشخ
pos	اسعد الله صباحكم 🌞
